id,country,year,Y,K,pop,L,s,alpha_it,GDPpc,lp,h,kl,kp,ky,TFP,log_GDPpc_raw,log_lp_raw,log_ky_raw,log_h_raw,log_tfp_raw,log_GDPpc,log_lp,log_ky,log_h,log_tfp,region,hi1990,isocode
4,Armenia,1999,9826,27618,3.0938201,1.4511369,10.43477,.2416677,3176.0088,6771.2422,3.7122691,19031.973,.35578245,2.8107064,192.94722,8.0633802,8.8204403,1.0334358,1.3116432,5.2624168,8.1626711,8.937252,.9647584,1.3125786,5.3607731,Asia,no,ARM
94,Tajikistan,2007,17840,108472,7.099021,2.156949,10.34612,.62513298,2513.0227,8270.9414,3.686214,50289.551,.16446641,6.0802689,196.15585,7.8292418,9.020504,1.8050489,1.3045999,5.2789097,7.7213011,8.9398851,1.897341,1.3090603,5.1842742,Asia,no,TJK
43,India,2006,3597131,9233062,1162.0883,487.96741,5.7525611,.52930409,3095.4026,7371.6626,2.4614789,18921.473,.38959241,2.5667851,1742.3221,8.037673,8.9053984,.94265419,.90076238,7.4629741,8.0364904,8.9404259,.92958653,.90038037,7.4777026,Asia,no,IND
108,Zambia,2007,29851,101726,12.738676,3.426718,6.784091,,2343.3362,8711.251,2.717113,29686.131,.29344514,3.4077921,318.22986,7.7593307,9.0723705,1.2260646,.99956995,5.762774,7.6237574,8.9410496,1.5637038,1.0102539,5.5597715,Africa,no,ZMB
10,Bolivia,2001,25474,43395,8.4963779,3.439805,8.3287563,.44141039,2998.2188,7405.6523,3.1196311,12615.541,.58702618,1.7035016,343.26682,8.0057735,8.9099989,.53268588,1.1377147,5.8385081,8.0519562,8.942853,.4978773,1.1299192,5.8783522,Americas,no,BOL
94,Tajikistan,1993,14389,50511,5.616797,1.878585,10.24505,.4628382,2561.7803,7659.4883,3.6566329,26887.791,.28486863,3.5103898,213.66443,7.8484578,8.9437008,1.2557271,1.2965428,5.3644066,7.8438225,8.9431648,1.2352303,1.2988799,5.3659391,Asia,no,TJK
90,Sudan,1998,53493,18488,32.869747,7.611937,2.6965599,.20919199,1627.4236,7027.5146,1.747906,2428.8167,2.8933904,.34561533,889.81329,7.3947535,8.8575888,-1.062429,.55841851,6.7910118,7.4790359,8.943531,-1.172341,.55862898,6.8838019,Africa,no,SDN
19,China,2000,5107290,11468023,1269.9746,717.39502,7.3772502,.40070131,4021.5686,7119.2158,2.868722,15985.646,.44535053,2.2454224,1928.0658,8.299427,8.870553,.80889362,1.0538666,7.5642724,8.3742828,8.9439859,.76024204,1.0447559,7.6322565,Asia,no,CHN
7,Bangladesh,2014,459318,1528128,159.07751,59.051151,6.4478559,,2887.3848,7778.3071,2.6327119,25878.039,.30057561,3.3269501,790.86487,7.9681063,8.959094,1.2020559,.96801448,6.6731272,7.9579287,8.9489737,1.1873209,.97283792,6.6723504,Asia,no,BGD
23,Cote d'Ivoire,2014,71314,169858,22.157106,8.2464828,4.9546928,.52220762,3218.561,8647.8076,2.2699671,20597.629,.41984481,2.3818324,509.78995,8.0766897,9.0650616,.86787009,.81976533,6.2339988,7.9684353,8.9572983,.87157691,.82313389,6.1577272,Africa,no,CIV
60,Mongolia,1999,5678,23777,2.3761649,.84144002,7.875351,.63129753,2389.5647,6747.9556,2.9988439,28257.51,.23880221,4.1875663,150.45656,7.7788663,8.8169947,1.4321197,1.0982269,5.0136743,7.9316378,8.9602861,1.4237624,1.1111799,5.111867,Asia,no,MNG
53,Kyrgyz Republic,2009,18479,28367,5.3803101,2.200938,10.54754,.45438811,3434.5603,8395.9658,3.745558,12888.596,.65142596,1.5350939,312.55685,8.1416445,9.0355062,.42859155,1.3205706,5.7447863,8.0516367,8.9616728,.52136987,1.3198271,5.6616526,Asia,no,KGZ
107,Yemen,2002,28431,23977,18.832096,3.9803989,2.604594,,1509.7098,7142.7515,1.726892,6023.7681,1.1857613,.84334004,539.74243,7.3196726,8.8738537,-.17038503,.54632324,6.2910919,7.4167728,8.9697399,.0098144421,.54371291,6.2971082,Asia,no,YEM
10,Bolivia,2002,26867,47382,8.6533432,3.524307,8.3685064,.45252469,3104.8115,7623.3428,3.1303289,13444.345,.56702965,1.7635761,348.48792,8.0407085,8.9389706,.56734365,1.1411381,5.8536034,8.0898428,8.9720936,.52322781,1.1334168,5.8975611,Americas,no,BOL
90,Sudan,1999,61628,20968,33.805225,7.8689628,2.756809,.31338799,1823.0317,7831.7817,1.761665,2664.646,2.9391453,.34023497,970.19,7.508256,8.9659452,-1.0781188,.56625938,6.877492,7.5139747,8.9738007,-1.0784084,.566392,6.8819718,Africa,no,SDN
106,Vietnam,2010,394476,1057458,88.357773,48.77779,7.148345,,4464.5308,8087.2051,2.8097939,21679.088,.37304178,2.680665,799.53571,8.4039192,8.9980383,.98606491,1.0331111,6.684031,8.3784018,8.9819956,1.022391,1.0336469,6.6591964,Asia,no,VNM
63,Myanmar,2013,265845,334266,52.983829,30.070259,5.2218471,,5017.4741,8840.7949,2.333544,11116.166,.79530972,1.2573718,982.76013,8.5206823,9.0871325,.22902365,.84738815,6.8903651,8.4223986,8.9845352,.22106124,.84620839,6.8271751,Asia,no,MMR
21,Congo,2005,12951,22929,3.5030861,1.308705,5.7747378,,3697.0259,9896.043,2.4668751,17520.373,.56483054,1.7704425,320.19156,8.2152843,9.1998901,.57122952,.90295219,5.7689195,8.0034342,8.995904,.90248978,.90568924,5.5222449,Africa,no,COG
53,Kyrgyz Republic,1996,13411,38876,4.6568942,1.703088,9.0202885,.19544549,2879.8164,7874.5195,3.3083401,22826.771,.34496862,2.8988144,231.78571,7.9654818,8.9713879,1.0643018,1.1964465,5.4458132,8.0150967,8.9965324,.83242702,1.197432,5.5487785,Asia,no,KGZ
4,Armenia,2000,9961,27021,3.076098,1.42188,10.43533,.27849299,3238.1934,7005.5137,3.7124341,19003.713,.3686392,2.7126794,198.33954,8.0827713,8.8544531,.99793684,1.3116877,5.2899804,8.2025423,8.9965944,.9383381,1.3135639,5.3994784,Asia,no,ARM
94,Tajikistan,2008,21146,120901,7.2540722,2.1707611,10.33164,.63582218,2915.0522,9741.2842,3.6819699,55695.211,.17490344,5.7174406,223.94322,7.977643,9.1841278,1.7435212,1.303448,5.4113927,7.7800989,8.99932,1.9109343,1.307358,5.2269011,Asia,no,TJK
31,El Salvador,2004,16953,30180,5.9250889,2.2148869,7.193068,,2861.2229,7654.1152,2.821265,13625.978,.56172961,1.7802159,307.84119,7.9590044,8.9429989,.5767346,1.0371853,5.7295842,8.0395336,9.0018454,.55028355,1.0262247,5.7879734,Americas,no,SLV
10,Bolivia,2003,28227.998,51968,8.81042,3.598716,8.4082565,.45484751,3203.9333,7843.9082,3.141046,14440.706,.54318041,1.841009,352.3092,8.072135,8.9674921,.61031377,1.1445559,5.8645091,8.1295853,9.0028162,.54706872,1.1361158,5.918581,Americas,no,BOL
90,Sudan,2000,66340,23080,34.772663,8.1333485,2.8170569,.36318371,1907.8206,8156.542,1.775422,2837.6997,2.8743501,.34790474,998.27277,7.5537167,9.0065756,-1.0558265,.57403815,6.9060264,7.5522723,9.0075159,-.97964489,.57384187,6.880867,Africa,no,SDN
19,China,2001,5539505,12694115,1277.1888,725.54999,7.4403219,.40451461,4337.2637,7634.9048,2.8850541,17495.852,.43638372,2.2915614,2010.9956,8.374999,8.940486,.82923341,1.0595436,7.6063852,8.4446049,9.0108433,.79928946,1.0528659,7.6648922,Asia,no,CHN
43,India,2007,4000159,10616401,1179.6855,488.84781,5.8747191,.52888292,3390.8689,8182.8311,2.491255,21717.191,.37679049,2.6539948,1841.8719,8.1288414,9.0097933,.97606599,.9127866,7.5185375,8.1090889,9.0125971,.95882678,.91316444,7.5175524,Asia,no,IND
60,Mongolia,2000,6574,27247,2.397438,.84368253,7.8843369,.60859162,2742.0938,7792.0303,3.0012169,32295.324,.24127427,4.1446609,166.35173,7.9164772,8.9608564,1.421821,1.0990179,5.1141043,8.0028515,9.0184679,1.462544,1.1171966,5.143898,Asia,no,MNG
53,Kyrgyz Republic,2010,18640,28705,5.4645672,2.240505,10.71141,.46691269,3411.0662,8319.5527,3.794229,12811.844,.64936423,1.5399678,310.88159,8.1347799,9.0263634,.4317615,1.3334812,5.7394123,8.1194229,9.0243578,.45326701,1.3313587,5.7283101,Asia,no,KGZ
94,Tajikistan,1992,16418,51362,5.5232072,1.917166,10.13507,.4628382,2972.5483,8563.6816,3.624593,26790.586,.31965265,3.1283956,241.53227,7.9971747,9.0552855,1.1405202,1.287742,5.4870033,7.9452305,9.0253668,1.1296287,1.2950896,5.4583316,Asia,no,TJK
108,Zambia,2008,31931,119434,13.114579,3.5635409,6.963789,,2434.7712,8960.4697,2.762671,33515.539,.26735267,3.7403777,316.95724,7.7976079,9.1005783,1.3191866,1.0161979,5.7587671,7.7107019,9.0261164,1.5430112,1.0221334,5.6298785,Africa,no,ZMB
106,Vietnam,2011,427540,1118150,89.321899,49.651279,7.2934589,,4786.5083,8610.8555,2.8470891,22520.064,.38236374,2.6153109,842.09741,8.4735565,9.0607786,.96138299,1.0462971,6.7358956,8.4413671,9.0336485,1.0544764,1.0474714,6.6858883,Asia,no,VNM
10,Bolivia,2004,30067,58053,8.9677401,3.8173261,8.4480076,.47511429,3352.7957,7876.4556,3.1517799,15207.766,.5179233,1.9307879,354.42468,8.1175499,8.971633,.65792817,1.1479673,5.8704958,8.1714296,9.0352392,.56877595,1.1380141,5.9417753,Americas,no,BOL
90,Sudan,2001,66964,25906,35.772961,8.4162197,2.8834641,.3588593,1871.9166,7956.5415,1.7905819,3078.104,2.5848839,.38686457,956.40656,7.534718,8.9817495,-.94968057,.58254069,6.863183,7.5938296,9.0446234,-.87549716,.58093858,6.8802638,Africa,no,SDN
44,Indonesia,1990,583569,770482,182.17705,74.267212,4.184083,.54883683,3203.3069,7857.6938,2.0892739,10374.457,.75740772,1.3202928,1260.3729,8.0719385,8.9692488,.27785355,.73681659,7.139163,8.151082,9.0503244,.089436494,.72002989,7.2627516,Asia,no,IDN
94,Tajikistan,2009,20231,135160,7.4149599,2.229933,10.31717,.63752699,2728.4031,9072.4697,3.6777279,60611.688,.14968185,6.6808362,204.76695,7.9114718,9.1129999,1.8992431,1.3022952,5.3218727,7.83986,9.0597906,1.9247713,1.3055973,5.2702289,Asia,no,TJK
44,Indonesia,1991,628152,808034,185.37962,75.161163,4.2721052,.54883683,3388.4631,8357.4014,2.1097319,10750.686,.77738315,1.2863669,1325.9896,8.1281319,9.0309029,.25182191,.74656087,7.1899142,8.1647024,9.0601673,.14806388,.73298043,7.2519956,Asia,no,IDN
4,Armenia,2001,10521,26479,3.0600359,1.400268,10.44917,.25765309,3438.1948,7513.562,3.716511,18909.951,.39733374,2.5167761,211.88741,8.1427021,8.9244652,.92297876,1.3127854,5.3560553,8.2510004,9.0641365,.90637684,1.3147168,5.4458833,Asia,no,ARM
21,Congo,2006,14708,27299,3.6045949,1.3470761,5.8080812,,4080.3474,10918.463,2.4749961,20265.373,.53877431,1.8560647,339.66141,8.3139372,9.2982101,.61845851,.90623879,5.827949,8.0768261,9.0662727,.92843068,.90824753,5.570127,Africa,no,COG
10,Bolivia,2005,32459,65893,9.1254053,3.8488431,8.4877577,.48552051,3556.9927,8433.4434,3.162533,17120.209,.49260163,2.0300379,365.55072,8.176671,9.0399609,.70805442,1.1513733,5.9014049,8.2154779,9.0694971,.58788335,1.1391312,5.967371,Americas,no,BOL
44,Indonesia,1992,687093,855959,188.55495,77.213097,4.360127,.54883683,3643.9934,8898.6592,2.130233,11085.671,.80271721,1.2457688,1406.0057,8.2008352,9.0936556,.21975283,.75623137,7.248508,8.1781254,9.069808,.20716232,.74597293,7.2409306,Asia,no,IDN
107,Yemen,2003,33572,34854,19.374012,4.141572,2.736927,,1732.8368,8106.1006,1.757125,8415.6455,.96321797,1.0381866,552.82092,7.4575152,9.0003719,.037475489,.56367898,6.3150339,7.5329537,9.074645,.10723547,.56111068,6.3434758,Asia,no,YEM
44,Indonesia,1993,725380,915867,191.69373,78.0541,4.4481492,.54883683,3784.0571,9293.2979,2.150779,11733.746,.79201454,1.262603,1441.8287,8.2385521,9.1370487,.2331755,.7658301,7.2736673,8.191061,9.07897,.26746222,.75908333,7.2290926,Asia,no,IDN
19,China,2002,6191078,14055351,1284.3499,733.82501,7.5033951,.388805,4820.3984,8436.7227,2.901427,19153.545,.44047835,2.2702591,2161.0815,8.4806118,9.040349,.81989396,1.0652027,7.6783643,8.5170612,9.0798798,.83895975,1.0604597,7.6988559,Asia,no,CHN
53,Kyrgyz Republic,1995,13511,37608,4.592135,1.676791,8.9264441,.2190678,2942.2046,8057.6533,3.2824061,22428.557,.35925868,2.7835097,237.91592,7.9869146,8.9943781,1.0237126,1.1885767,5.4719172,8.1000223,9.0814476,.77824789,1.1900709,5.6221967,Asia,no,KGZ
60,Mongolia,2001,7352,31313,2.419729,.87337989,8.0208874,.63729811,3038.3567,8417.8721,3.0373681,35852.668,.23479067,4.2591133,174.98271,8.0190725,9.0381126,1.449061,1.1109914,5.1646872,8.0812159,9.0834026,1.4976801,1.1239133,5.1816759,Asia,no,MNG
106,Vietnam,2012,443356,1197599,90.335548,50.738331,7.4385738,,4907.8799,8738.0879,2.8845999,23603.438,.37020406,2.7012131,843.95764,8.4985971,9.0754471,.99370098,1.0593863,6.7381024,8.5039568,9.085021,1.0850515,1.0612521,6.7128739,Asia,no,VNM
90,Sudan,2002,70354,30975,36.803215,8.6996841,2.9498711,.31017819,1911.6265,8086.9604,1.805742,3560.4741,2.2713156,.44027346,934.37781,7.5557098,8.9980078,-.82035923,.59097159,6.8398809,7.6385503,9.0850639,-.76560217,.58764291,6.880002,Africa,no,SDN
43,India,2008,4456132,12043926,1197.0701,485.54111,5.9968781,.51090783,3722.5322,9177.6621,2.5211589,24805.162,.36998999,2.702776,1964.8162,8.2221594,9.1245279,.99427938,.92471868,7.5831542,8.1825743,9.086875,.98860216,.92572904,7.5582137,Asia,no,IND
44,Indonesia,1994,789338,980593,194.78265,81.015778,4.536171,.54883683,4052.4041,9743.0156,2.171371,12103.729,.80495983,1.242298,1510.5027,8.307066,9.1843061,.21696289,.77535874,7.3201976,8.2032766,9.0874367,.32972553,.77241319,7.2160358,Asia,no,IDN
53,Kyrgyz Republic,2011,23003,29367,5.5538268,2.3023081,10.87528,.48364231,4141.8286,9991.2783,3.8432529,12755.461,.7832942,1.2766596,375.77356,8.3288927,9.2094679,.24424699,1.3463191,5.9289865,8.1900082,9.0903664,.38408497,1.3430198,5.797399,Asia,no,KGZ
44,Indonesia,1995,860588,1071613,197.81429,81.331337,4.6241932,.54883683,4350.4844,10581.26,2.1920121,13175.894,.80307722,1.2452103,1592.2802,8.3780422,9.26684,.21930443,.7848199,7.3729224,8.2146587,9.0951385,.39462844,.7860809,7.201427,Asia,no,IDN
31,El Salvador,2005,19766,35501,5.947206,2.246058,7.3446779,,3323.5774,8800.3066,2.8603041,15805.914,.55677307,1.7960639,337.09665,8.1087971,9.0825415,.58559757,1.050928,5.8203697,8.1416559,9.0954704,.57853615,1.0389006,5.8416371,Americas,no,SLV
44,Indonesia,1996,928934,1174452,200.78612,84.652031,4.7298541,.55327332,4626.4854,10973.559,2.2168541,13873.879,.79095101,1.2643008,1639.5537,8.4395523,9.3032436,.23451926,.79608911,7.4021792,8.2253542,9.1022453,.46256521,.80021226,7.1851926,Asia,no,IDN
63,Myanmar,2014,297531,412144,53.43716,30.46666,5.3455491,,5567.8672,9765.79,2.3631639,13527.706,.7219103,1.3852136,1017.7729,8.6247673,9.1866407,.32585436,.86000139,6.9253721,8.5444174,9.1026649,.2812646,.85911924,6.886178,Asia,no,MMR
10,Bolivia,2006,34311,70280,9.2833452,3.9574671,8.4409189,.52043557,3695.9736,8669.9395,3.1498649,17758.834,.48820433,2.0483227,375.31409,8.2149992,9.0676174,.71702123,1.1473596,5.9277635,8.2616978,9.1055632,.60414767,1.139511,5.9954181,Americas,no,BOL
44,Indonesia,1997,942026,1378807,203.70772,86.019058,4.835515,.56059641,4624.3999,10951.364,2.241771,16029.087,.68321818,1.4636613,1562.8431,8.4391022,9.301219,.38094103,.80726618,7.3542619,8.2359152,9.1093578,.53349185,.81492996,7.1676884,Asia,no,IDN
94,Tajikistan,1991,31994,53209,5.4175539,1.974911,10.02508,.4628382,5905.6172,16200.224,3.592706,26942.48,.60128927,1.6630931,462.03366,8.6836596,9.6927805,.50867915,1.2789056,6.1356378,8.0510006,9.111599,1.0208601,1.2911828,5.5546165,Asia,no,TJK
108,Zambia,2009,35743,141439,13.507849,3.668942,7.143486,,2646.0913,9742.0459,2.8085489,38550.352,.25270966,3.9571104,330.526,7.8808389,9.184206,1.375514,1.032668,5.8006854,7.79878,9.1119671,1.5271821,1.0344646,5.6989398,Africa,no,ZMB
44,Indonesia,1998,760151,1533247,206.5986,88.156273,4.941175,.55578089,3679.3618,8622.7666,2.2667639,17392.375,.49577856,2.0170295,1203.4561,8.210495,9.0621614,.70162588,.81835324,7.0929527,8.2474318,9.1175785,.60679424,.83034635,7.1498113,Asia,no,IDN
94,Tajikistan,2010,22967,156198,7.581696,2.2612381,10.30269,.62033552,3029.2695,10156.825,3.6734891,69076.32,.14703773,6.8009753,220.68921,8.016077,9.2259016,1.917066,1.3011419,5.3967552,7.899931,9.1206846,1.9387348,1.3038028,5.3138423,Asia,no,TJK
44,Indonesia,1999,763198,1672011,208.64407,89.176163,5.0468359,.53518832,3657.8945,8558.3184,2.291836,18749.529,.45645514,2.1907959,1165.5359,8.2046432,9.0546589,.78426492,.82935327,7.0609365,8.2615023,9.1284904,.68147677,.84655452,7.132926,Asia,no,IDN
90,Sudan,2003,76310,37744,37.86528,8.9907789,3.016278,.34016049,2015.3026,8487.585,1.8209029,4198.0791,2.0217783,.49461406,936.64252,7.6085248,9.04636,-.70397747,.59933251,6.8423018,7.6861911,9.128623,-.64978248,.59391952,6.879878,Africa,no,SDN
106,Vietnam,2013,468422,1294624,91.378754,51.568451,7.5836892,,5126.1587,9083.5,2.922332,25104.963,.36182088,2.7637985,860.70111,8.5421114,9.1142149,1.016606,1.072382,6.7577472,8.5663242,9.1362419,1.1148537,1.0750089,6.7399993,Asia,no,VNM
21,Congo,2007,12375,32245,3.7156651,1.3899699,5.841423,,3330.4939,8903.0703,2.4831259,23198.344,.38378042,2.6056566,267.43069,8.1108761,9.0941515,.9576847,.90951824,5.5888605,8.1500883,9.1369839,.95974416,.91087866,5.6163402,Africa,no,COG
4,Armenia,2002,11417,26320,3.0472491,1.2209719,10.46301,.30548409,3746.658,9350.7471,3.7205901,21556.598,.43377659,2.3053341,240.95885,8.2286196,9.1432114,.83522558,1.3138822,5.4846263,8.3072224,9.1386337,.87011623,1.3160555,5.4988704,Asia,no,ARM
10,Bolivia,2007,36449,73007,9.4414816,4.0786171,8.3940802,.52892411,3860.5171,8936.6074,3.1372221,17899.939,.49925348,2.0029905,390.34277,8.2585564,9.0979109,.69464129,1.1433377,5.9670253,8.3099604,9.1433344,.61762625,1.1392285,6.0258017,Americas,no,BOL
44,Indonesia,2000,751085.06,1735751,211.54044,90.02478,5.1524968,.55563551,3550.5508,8343.0928,2.3169889,19280.814,.43271476,2.3109913,1125.3662,8.1748581,9.0291891,.83767658,.84026849,7.0258636,8.2796326,9.1435385,.75678116,.86361772,7.1182551,Asia,no,IDN
19,China,2003,6757751,15798115,1291.4855,740.85999,7.5664668,.39375931,5232.541,9121.4951,2.9178419,21324.023,.42775679,2.3377771,2258.2871,8.5626526,9.1183891,.84920055,1.0708443,7.722362,8.5913773,9.150877,.8795436,1.0675629,7.7338862,Asia,no,CHN
60,Mongolia,2002,8098,36532,2.4435029,.90408301,8.1574383,.63276058,3314.0947,8957.1416,3.073724,40407.793,.22166868,4.5112371,180.39204,8.1059399,9.1002064,1.5065714,1.1228899,5.1951327,8.1660833,9.1545458,1.5285428,1.1313163,5.225028,Asia,no,MNG
70,Pakistan,1990,270260,284430,107.60764,28.7782,2.91717,,2511.5317,9391.1367,1.7982759,9883.5225,.95018107,1.052431,1165.1351,7.8286481,9.147522,.051102713,.58682841,7.0605922,7.7829943,9.1562204,.088046059,.5807249,7.0406857,Asia,no,PAK
53,Kyrgyz Republic,2012,22172,30840,5.6482301,2.3126819,11.03915,.43698409,3925.4775,9587.1377,3.892633,13335.167,.71893644,1.3909435,354.37131,8.2752438,9.1681776,.32998231,1.3590858,5.8703451,8.2624025,9.1585989,.31431171,1.3547634,5.868052,Asia,no,KGZ
72,Paraguay,1990,16222.001,28564,4.2137399,1.6133029,6.111095,.52066398,3849.7871,10055.148,2.549238,17705.293,.5679177,1.7608185,344.36774,8.2557735,9.2158403,.56577873,.93579447,5.8417101,8.2229204,9.1616888,.59933835,.92220736,5.8100672,Americas,no,PRY
43,India,2009,4742367,13506964,1214.1823,485.3876,6.1190372,.5016371,3905.8115,9770.2676,2.5511949,27827.172,.35110533,2.8481481,2005.7483,8.2702208,9.1870995,1.046669,.93656182,7.6037726,8.2565374,9.1625881,1.018757,.93811953,7.5993743,Asia,no,IND
44,Indonesia,2001,769375,1850345,214.4483,90.927994,5.4033632,.55617082,3587.6946,8461.3652,2.377048,20349.564,.41580084,2.4049976,1115.5317,8.1852655,9.0432653,.87754887,.86585939,7.0170865,8.3031836,9.1639795,.83220589,.88155609,7.1068401,Asia,no,IDN
70,Pakistan,1991,271017,300661,110.6344,27.69681,3.006181,,2449.6631,9785.1338,1.818597,10855.438,.9014039,1.1093806,1157.4873,7.8037057,9.1886196,.10380185,.59806532,7.0540071,7.7942681,9.1667929,.12333575,.59424251,7.0401464,Asia,no,PAK
72,Paraguay,1991,16858,30764,4.3234019,1.695484,6.1396861,.52066398,3899.2441,9942.8838,2.5562849,18144.672,.54797816,1.8248903,343.22107,8.2685385,9.2046127,.60151982,.938555,5.8383746,8.2372093,9.1709681,.63778555,.9275732,5.8110485,Americas,no,PRY
53,Kyrgyz Republic,1994,15759,35590,4.543602,1.6700619,8.8612051,.4010323,3468.3936,9436.1768,3.264437,21310.586,.44279292,2.2583921,283.48621,8.1514463,9.1523066,.8146531,1.1830873,5.6471634,8.1934118,9.1738577,.71411091,1.1828676,5.7042131,Asia,no,KGZ
90,Sudan,2004,82911,46941,38.960697,9.2967072,3.082685,.38091561,2128.0676,8918.3193,1.836067,5049.207,1.7662811,.56616133,934.04553,7.6629696,9.0958624,-.56887621,.60762578,6.8395252,7.7363019,9.1748705,-.52799749,.5997414,6.8795891,Africa,no,SDN
77,Romania,1990,159105,395071,23.489361,13.62701,9.3201523,.48630029,6773.4922,11675.708,3.3919151,28991.76,.40272507,2.4830835,638.82513,8.8207722,9.3652658,.90950114,1.2213947,6.459631,8.6303854,9.1770124,.93986541,1.2236508,6.3246398,Europe,no,ROU
107,Yemen,2004,44060,59254,19.931618,4.3292718,2.8692601,,2210.5581,10177.231,1.787339,13686.828,.74357849,1.3448479,596.76379,7.7010002,9.2279081,.29628092,.58072793,6.3915215,7.6469164,9.1772137,.20476787,.5783692,6.3881407,Asia,no,YEM
70,Pakistan,1992,287938,321029,113.61617,28.824789,3.0951929,,2534.3047,9989.249,1.8389241,11137.254,.89692211,1.1149241,1183.3427,7.8376746,9.2092648,.10878631,.60918063,7.0760984,7.805656,9.1773434,.15853308,.60777533,7.0396571,Asia,no,PAK
72,Paraguay,1992,17185,32793,4.4327378,1.794583,6.1682758,.52066398,3876.8364,9576.041,2.563339,18273.326,.52404475,1.9082339,335.91376,8.2627745,9.1670198,.64617813,.9413107,5.8168545,8.2515812,9.1803837,.67614883,.93297303,5.8121085,Americas,no,PRY
94,Tajikistan,2011,24123,191219,7.7539248,2.2865109,10.28822,.62033552,3111.0696,10550.136,3.6692519,83629.164,.12615378,7.9268332,216.11668,8.0427217,9.2638941,2.0702536,1.2999878,5.3758183,7.9598351,9.1815252,1.9526436,1.3019915,5.3574562,Asia,no,TJK
10,Bolivia,2008,41168,77528,9.5999165,4.2360291,8.3472424,.54794168,4288.3706,9718.5352,3.124604,18302.047,.53100812,1.8832103,427.42471,8.3636618,9.1817904,.6329779,1.1393075,6.0577784,8.3600187,9.1826181,.62865835,1.1383777,6.0582366,Americas,no,BOL
106,Vietnam,2014,500159,1413586,92.42334,52.177139,7.7288041,,5411.6094,9585.7881,2.9602859,27092.057,.35382283,2.8262732,885.50934,8.596302,9.1680365,1.0389589,1.0852859,6.7861629,8.6286106,9.1874142,1.1443925,1.0887569,6.7671719,Asia,no,VNM
70,Pakistan,1993,296757,349667,116.57961,29.797859,3.1842041,,2545.5308,9959.0039,1.859259,11734.635,.84868461,1.1782941,1168.5081,7.8420944,9.2062321,.16406769,.62017804,7.0634832,7.817296,9.1879053,.19349687,.62134826,7.0393023,Asia,no,PAK
